subject,SO,Source,sink,D_source_So,D_sink_SO,D_sink_source,pre_post,flow_peak
28,4,4,2,0,2,2,1,0.481014190417355
28,4,4,2,0,2,2,2,0.480966190591221
29,1,1,2,0,1,1,1,0.487816761882758
29,1,1,2,0,1,1,2,0.485710093019061
29,1,1,3,0,2,2,1,0.477494352676268
29,1,1,3,0,2,2,2,0.472653523271657
29,1,1,4,0,3,3,1,0.499026119062764
29,1,1,4,0,3,3,2,0.498035844076388
29,1,2,3,1,2,1,1,0.475977222876681
29,1,2,3,1,2,1,2,0.472298290999617
29,1,2,4,1,3,2,1,0.4998035298246
29,1,2,4,1,3,2,2,0.496946862810926
29,1,3,2,2,1,1,1,0.486292107032382
29,1,3,2,2,1,1,2,0.484796419436668
29,1,3,4,2,3,1,1,0.499828651873963
29,1,3,4,2,3,1,2,0.496485326285827
29,1,4,2,3,1,2,1,0.486368836669274
29,1,4,2,3,1,2,2,0.483294762835974
29,1,4,3,3,2,1,1,0.474724095910256
29,1,4,3,3,2,1,2,0.471470509708689
29,2,1,2,1,0,1,1,0.489490043401123
29,2,1,2,1,0,1,2,0.486898893074965
29,2,1,3,1,1,2,1,0.473560767627186
29,2,1,3,1,1,2,2,0.465490858734819
29,2,1,4,1,2,3,1,0.490390914188622
29,2,1,4,1,2,3,2,0.492434010183994
29,2,2,1,0,1,1,1,0.468161926489555
29,2,2,1,0,1,1,2,0.462974587161955
29,2,2,3,0,1,1,1,0.473286799263843
29,2,2,3,0,1,1,2,0.465494188355335
29,2,2,4,0,2,2,1,0.490154821544313
29,2,2,4,0,2,2,2,0.493108096470529
29,2,3,1,1,1,2,1,0.469803723816205
29,2,3,1,1,1,2,2,0.465334626870973
29,2,3,2,1,0,1,1,0.489187698149887
29,2,3,2,1,0,1,2,0.486823388484308
29,2,3,4,1,2,1,1,0.489957024897001
29,2,3,4,1,2,1,2,0.492279625501509
29,2,4,1,2,1,3,1,0.468526028195144
29,2,4,1,2,1,3,2,0.461942130093537
29,2,4,2,2,0,2,1,0.489014981403412
29,2,4,2,2,0,2,2,0.486641140671354
29,2,4,3,2,1,1,1,0.472544479749878
29,2,4,3,2,1,1,2,0.46541779011035
29,3,1,2,2,1,1,1,0.487187335026092
29,3,1,2,2,1,1,2,0.485623681525235
29,3,1,3,2,0,2,1,0.469319542833975
29,3,1,3,2,0,2,2,0.459832441782526
29,3,1,4,2,1,3,1,0.482010641815825
29,3,1,4,2,1,3,2,0.476449911829124
29,3,2,1,1,2,1,1,0.490981912663572
29,3,2,1,1,2,1,2,0.489936004352053
29,3,2,3,1,0,1,1,0.46958333083659
29,3,2,4,1,1,2,1,0.483510586911807
29,3,2,4,1,1,2,2,0.476281917605466
29,3,3,1,0,2,2,1,0.492453965167415
29,3,3,1,0,2,2,2,0.494043653858114
29,3,3,2,0,1,1,1,0.489970567742167
29,3,3,2,0,1,1,2,0.486925036840119
29,3,3,4,0,1,1,1,0.484078773532795
29,3,3,4,0,1,1,2,0.476628056443354
29,3,4,1,1,2,3,1,0.492923597831981
29,3,4,1,1,2,3,2,0.489394866785237
29,3,4,2,1,1,2,1,0.489695193480409
29,3,4,2,1,1,2,2,0.486754287944302
29,3,4,3,1,0,1,1,0.469473330011411
29,3,4,3,1,0,1,2,0.45916349792726
29,4,1,2,3,2,1,1,0.486249075592999
29,4,1,2,3,2,1,2,0.484212447767607
29,4,1,3,3,1,2,1,0.468186839006484
29,4,1,4,3,0,3,1,0.476686845179785
29,4,1,4,3,0,3,2,0.463609461256884
29,4,2,1,2,3,1,1,0.499728266584362
29,4,2,1,2,3,1,2,0.502666791088893
29,4,2,3,2,1,1,1,0.469216395464546
29,4,2,4,2,0,2,1,0.477324523375361
29,4,2,4,2,0,2,2,0.465893539697057
29,4,3,1,1,3,2,1,0.503251303506443
29,4,3,1,1,3,2,2,0.505797159175368
29,4,3,2,1,2,1,1,0.48833670769257
29,4,3,2,1,2,1,2,0.486834648720549
29,4,3,4,1,0,1,1,0.477584474348551
29,4,3,4,1,0,1,2,0.46629558976173
29,4,4,1,0,3,3,1,0.50301836798683
29,4,4,1,0,3,3,2,0.504957839066048
29,4,4,2,0,2,2,1,0.487356351057555
29,4,4,2,0,2,2,2,0.487880565367482
29,4,4,3,0,1,1,1,0.469986193063779
30,1,1,3,0,2,2,1,0.482599620870581
30,1,1,3,0,2,2,2,0.476358786307896
30,1,2,3,1,2,1,1,0.480263329263475
30,1,2,3,1,2,1,2,0.47190566626426
30,1,4,3,3,2,1,1,0.480532453137909
30,1,4,3,3,2,1,2,0.473495256856414
30,2,1,2,1,0,1,1,0.470236597136265
30,2,1,3,1,1,2,1,0.476312149292425
30,2,1,3,1,1,2,2,0.467098796780709
30,2,1,4,1,2,3,1,0.511384527836539
30,2,1,4,1,2,3,2,0.518154241182067
30,2,2,1,0,1,1,1,0.474745222926237
30,2,2,3,0,1,1,1,0.476290522343471
30,2,2,3,0,1,1,2,0.46577422435047
30,2,2,4,0,2,2,1,0.511355296264811
30,2,3,1,1,1,2,1,0.476416319150333
30,2,3,1,1,1,2,2,0.45886931869596
30,2,3,2,1,0,1,1,0.469244926804243
30,2,3,4,1,2,1,1,0.512797928417178
30,2,4,1,2,1,3,1,0.476994416558945
30,2,4,1,2,1,3,2,0.45911592440467
30,2,4,2,2,0,2,1,0.46920484887069
30,2,4,3,2,1,1,1,0.475042779944524
30,2,4,3,2,1,1,2,0.465618655861085
30,3,1,2,2,1,1,1,0.483115100096845
30,3,1,2,2,1,1,2,0.469907225931589
30,3,1,3,2,0,2,1,0.477423325061402
30,3,1,3,2,0,2,2,0.469369317329182
30,3,1,4,2,1,3,1,0.493897156912928
30,3,1,4,2,1,3,2,0.496895704725751
30,3,2,1,1,2,1,1,0.495150498992553
30,3,2,1,1,2,1,2,0.483996049982044
30,3,2,3,1,0,1,1,0.477614702794909
30,3,2,3,1,0,1,2,0.468749092753189
30,3,2,4,1,1,2,1,0.493081232337732
30,3,2,4,1,1,2,2,0.495968446166005
30,3,3,1,0,2,2,1,0.49792978939728
30,3,3,1,0,2,2,2,0.481191213908001
30,3,3,2,0,1,1,1,0.483141205344149
30,3,3,2,0,1,1,2,0.469319118893354
30,3,3,4,0,1,1,1,0.492804386406237
30,3,3,4,0,1,1,2,0.503309188274158
30,3,4,1,1,2,3,1,0.49383255960923
30,3,4,1,1,2,3,2,0.483540658584036
30,3,4,2,1,1,2,1,0.482771471917814
30,3,4,2,1,1,2,2,0.468956298243002
30,3,4,3,1,0,1,1,0.478165932053862
30,3,4,3,1,0,1,2,0.46818231963719
30,4,1,2,3,2,1,1,0.485668249017723
30,4,1,2,3,2,1,2,0.470752017564135
30,4,1,3,3,1,2,1,0.479719252150372
30,4,1,3,3,1,2,2,0.470290483325208
30,4,1,4,3,0,3,1,0.487586806497845
30,4,1,4,3,0,3,2,0.492923420231137
30,4,2,1,2,3,1,1,0.498438391803304
30,4,2,1,2,3,1,2,0.483997884565817
30,4,2,3,2,1,1,1,0.480105425585569
30,4,2,3,2,1,1,2,0.468735667934329
30,4,2,4,2,0,2,1,0.488795955672623
30,4,2,4,2,0,2,2,0.492222133695018
30,4,3,1,1,3,2,1,0.499053540794715
30,4,3,1,1,3,2,2,0.483026476026935
30,4,3,2,1,2,1,1,0.486136137092142
30,4,3,2,1,2,1,2,0.471042813540227
30,4,3,4,1,0,1,1,0.489038282585429
30,4,3,4,1,0,1,2,0.497399242546168
30,4,4,1,0,3,3,1,0.499060872618895
30,4,4,1,0,3,3,2,0.486410062483441
30,4,4,2,0,2,2,1,0.48483173146288
30,4,4,2,0,2,2,2,0.471234883355405
30,4,4,3,0,1,1,1,0.480916453361232
30,4,4,3,0,1,1,2,0.469801635486075
31,1,1,2,0,1,1,1,0.466605154351357
31,1,1,3,0,2,2,1,0.481067576660628
31,1,1,3,0,2,2,2,0.478079391392431
31,1,1,4,0,3,3,1,0.516283990990223
31,1,2,3,1,2,1,1,0.481255866626588
31,1,2,3,1,2,1,2,0.477325571293873
31,1,2,4,1,3,2,1,0.514555288987008
31,1,3,2,2,1,1,1,0.464625802063135
31,1,3,4,2,3,1,1,0.513132809308613
31,1,4,2,3,1,2,1,0.463219028548853
31,1,4,3,3,2,1,1,0.477464096802046
31,1,4,3,3,2,1,2,0.474581450527741
31,2,1,2,1,0,1,1,0.471810750439791
31,2,1,2,1,0,1,2,0.463806430234937
31,2,1,3,1,1,2,1,0.478866928195435
31,2,1,3,1,1,2,2,0.474520631946954
31,2,1,4,1,2,3,1,0.516825720752417
31,2,2,1,0,1,1,1,0.470924791047546
31,2,2,1,0,1,1,2,0.463127368445569
31,2,2,3,0,1,1,1,0.479418198910035
31,2,2,3,0,1,1,2,0.473620795000646
31,2,2,4,0,2,2,1,0.516635925716675
31,2,3,1,1,1,2,1,0.470522880452989
31,2,3,1,1,1,2,2,0.463604548147912
31,2,3,2,1,0,1,1,0.47100106534749
31,2,3,2,1,0,1,2,0.463324459141964
31,2,3,4,1,2,1,1,0.515730319491233
31,2,4,1,2,1,3,1,0.469643371012818
31,2,4,1,2,1,3,2,0.461279666046195
31,2,4,2,2,0,2,1,0.469963617989713
31,2,4,2,2,0,2,2,0.461272925550187
31,2,4,3,2,1,1,1,0.47639668553639
31,2,4,3,2,1,1,2,0.471454181386184
31,3,1,2,2,1,1,1,0.480805574117158
31,3,1,2,2,1,1,2,0.473555667478263
31,3,1,3,2,0,2,1,0.478816716124337
31,3,1,3,2,0,2,2,0.475368702525514
31,3,1,4,2,1,3,1,0.504875500094984
31,3,1,4,2,1,3,2,0.509933541480933
31,3,2,1,1,2,1,1,0.483349174272693
31,3,2,1,1,2,1,2,0.478554817980923
31,3,2,3,1,0,1,1,0.479406970266659
31,3,2,3,1,0,1,2,0.474857493267966
31,3,2,4,1,1,2,1,0.504800702634376
31,3,2,4,1,1,2,2,0.51081084359281
31,3,3,1,0,2,2,1,0.48360222395159
31,3,3,1,0,2,2,2,0.479256341277096
31,3,3,2,0,1,1,1,0.481390376638301
31,3,3,2,0,1,1,2,0.473170063587141
31,3,3,4,0,1,1,1,0.5052809848227
31,3,3,4,0,1,1,2,0.509700076140017
31,3,4,1,1,2,3,1,0.483828999316115
31,3,4,1,1,2,3,2,0.478703535347797
31,3,4,2,1,1,2,1,0.48076055412688
31,3,4,2,1,1,2,2,0.472618107795862
31,3,4,3,1,0,1,1,0.478887182479189
31,3,4,3,1,0,1,2,0.474129909554743
31,4,1,2,3,2,1,1,0.486730939746912
31,4,1,2,3,2,1,2,0.480988836914227
31,4,1,3,3,1,2,1,0.481656969488039
31,4,1,3,3,1,2,2,0.4777969514741
31,4,1,4,3,0,3,1,0.495526217181419
31,4,1,4,3,0,3,2,0.498356263359611
31,4,2,1,2,3,1,1,0.490749340814611
31,4,2,1,2,3,1,2,0.487468907372511
31,4,2,3,2,1,1,1,0.48192475642607
31,4,2,3,2,1,1,2,0.478112735080424
31,4,2,4,2,0,2,1,0.494508540950949
31,4,2,4,2,0,2,2,0.499262216284269
31,4,3,1,1,3,2,1,0.491626618299765
31,4,3,1,1,3,2,2,0.48754514597951
31,4,3,2,1,2,1,1,0.48729698211209
31,4,3,2,1,2,1,2,0.481597365371989
31,4,3,4,1,0,1,1,0.495947264521758
31,4,3,4,1,0,1,2,0.499390706593155
31,4,4,1,0,3,3,1,0.491013457934385
31,4,4,1,0,3,3,2,0.488331811972862
31,4,4,2,0,2,2,1,0.48720957563544
31,4,4,2,0,2,2,2,0.481634409930593
31,4,4,3,0,1,1,1,0.482143847270192
31,4,4,3,0,1,1,2,0.478199367496514
32,1,1,2,0,1,1,1,0.461428310295963
32,1,1,3,0,2,2,1,0.476881510557504
32,1,1,3,0,2,2,2,0.472463601773614
32,1,2,1,1,0,1,1,0.45972658460995
32,1,2,3,1,2,1,1,0.476470853025124
32,1,2,3,1,2,1,2,0.471976406946011
32,1,3,2,2,1,1,1,0.461281055538492
32,1,4,3,3,2,1,1,0.472312586224806
32,1,4,3,3,2,1,2,0.466298687293853
32,2,1,2,1,0,1,1,0.47467332284412
32,2,1,2,1,0,1,2,0.463906805549557
32,2,1,3,1,1,2,1,0.478019318097525
32,2,1,3,1,1,2,2,0.468229629098442
32,2,1,4,1,2,3,1,0.513289933039289
32,2,2,1,0,1,1,1,0.479461215714724
32,2,2,1,0,1,1,2,0.468711308670831
32,2,2,3,0,1,1,1,0.477578058434399
32,2,2,3,0,1,1,2,0.469625445193342
32,2,2,4,0,2,2,1,0.512313246912381
32,2,3,1,1,1,2,1,0.479325337166224
32,2,3,1,1,1,2,2,0.466445111469405
32,2,3,2,1,0,1,1,0.475456286415946
32,2,3,2,1,0,1,2,0.462887024171762
32,2,3,4,1,2,1,1,0.513309321478568
32,2,4,1,2,1,3,1,0.480760531201335
32,2,4,1,2,1,3,2,0.46524471447792
32,2,4,2,2,0,2,1,0.475206872692702
32,2,4,2,2,0,2,2,0.460708816201929
32,2,4,3,2,1,1,1,0.475244841381898
32,2,4,3,2,1,1,2,0.466881602479711
32,3,1,2,2,1,1,1,0.48325558462936
32,3,1,2,2,1,1,2,0.474271947301184
32,3,1,3,2,0,2,1,0.479277465424517
32,3,1,3,2,0,2,2,0.471243627371952
32,3,1,4,2,1,3,1,0.493582106434637
32,3,1,4,2,1,3,2,0.4969393893256
32,3,2,1,1,2,1,1,0.497419007811008
32,3,2,1,1,2,1,2,0.488973856778174
32,3,2,3,1,0,1,1,0.479119067627422
32,3,2,3,1,0,1,2,0.471230503217508
32,3,2,4,1,1,2,1,0.494480213659555
32,3,2,4,1,1,2,2,0.500003386373838
32,3,3,1,0,2,2,1,0.496863073578063
32,3,3,1,0,2,2,2,0.490245397887424
32,3,3,2,0,1,1,1,0.484992651533562
32,3,3,2,0,1,1,2,0.476819510409908
32,3,3,4,0,1,1,1,0.494034007635933
32,3,3,4,0,1,1,2,0.500538714409358
32,3,4,1,1,2,3,1,0.497541245322723
32,3,4,1,1,2,3,2,0.492015683444809
32,3,4,2,1,1,2,1,0.483213529108545
32,3,4,2,1,1,2,2,0.475095192738302
32,3,4,3,1,0,1,1,0.48000154768243
32,3,4,3,1,0,1,2,0.471431105578961
32,4,1,2,3,2,1,1,0.485811219168613
32,4,1,2,3,2,1,2,0.490538828028662
32,4,1,3,3,1,2,1,0.477962414740364
32,4,1,3,3,1,2,2,0.474718285391249
32,4,1,4,3,0,3,1,0.484449048841166
32,4,1,4,3,0,3,2,0.475705991252068
32,4,2,1,2,3,1,1,0.502473899318041
32,4,2,1,2,3,1,2,0.503686951691133
32,4,2,3,2,1,1,1,0.480240781926018
32,4,2,3,2,1,1,2,0.471272247961537
32,4,2,4,2,0,2,1,0.487309212402569
32,4,2,4,2,0,2,2,0.476690297273567
32,4,3,1,1,3,2,1,0.504740617300416
32,4,3,1,1,3,2,2,0.502137893251324
32,4,3,2,1,2,1,1,0.487954862734491
32,4,3,2,1,2,1,2,0.491246628222861
32,4,3,4,1,0,1,1,0.487431284736019
32,4,3,4,1,0,1,2,0.479547433292847
32,4,4,1,0,3,3,1,0.509484559441178
32,4,4,1,0,3,3,2,0.500181334851764
32,4,4,2,0,2,2,1,0.486573385250928
32,4,4,2,0,2,2,2,0.491433164642568
32,4,4,3,0,1,1,1,0.47593755498206
32,4,4,3,0,1,1,2,0.475135442550868
33,1,1,2,0,1,1,1,0.483552776632037
33,1,1,2,0,1,1,2,0.479827947478977
33,1,1,3,0,2,2,1,0.484603130328846
33,1,1,3,0,2,2,2,0.48343375065162
33,1,1,4,0,3,3,1,0.495175216672856
33,1,1,4,0,3,3,2,0.496570970151421
33,1,2,3,1,2,1,1,0.482419239507365
33,1,2,3,1,2,1,2,0.481772101315539
33,1,2,4,1,3,2,1,0.494812795492102
33,1,2,4,1,3,2,2,0.49534277418227
33,1,3,2,2,1,1,1,0.482675928999141
33,1,3,2,2,1,1,2,0.477669822330608
33,1,3,4,2,3,1,1,0.493640739683295
33,1,3,4,2,3,1,2,0.494107378417538
33,1,4,2,3,1,2,1,0.481565469115881
33,1,4,2,3,1,2,2,0.476468265105214
33,1,4,3,3,2,1,1,0.480503136888263
33,1,4,3,3,2,1,2,0.481432470907922
33,2,1,2,1,0,1,1,0.485262547241254
33,2,1,2,1,0,1,2,0.479464223257953
33,2,1,3,1,1,2,1,0.481695901537676
33,2,1,3,1,1,2,2,0.474411015820775
33,2,1,4,1,2,3,1,0.493733598578673
33,2,1,4,1,2,3,2,0.492952002546268
33,2,2,1,0,1,1,1,0.481224890478336
33,2,2,1,0,1,1,2,0.475390656473242
33,2,2,3,0,1,1,1,0.481850696837224
33,2,2,3,0,1,1,2,0.475017516283762
33,2,2,4,0,2,2,1,0.494130979360615
33,2,2,4,0,2,2,2,0.494312122662042
33,2,3,1,1,1,2,1,0.480910581824161
33,2,3,1,1,1,2,2,0.474122512644829
33,2,3,2,1,0,1,1,0.486631966800092
33,2,3,2,1,0,1,2,0.479285319791119
33,2,3,4,1,2,1,1,0.493607270077424
33,2,3,4,1,2,1,2,0.493571429367631
33,2,4,1,2,1,3,1,0.480301610966394
33,2,4,1,2,1,3,2,0.474070065063908
33,2,4,2,2,0,2,1,0.485904932495442
33,2,4,2,2,0,2,2,0.478551652624109
33,2,4,3,2,1,1,1,0.481196222418175
33,2,4,3,2,1,1,2,0.473103334431564
33,3,1,2,2,1,1,1,0.481652935711231
33,3,1,2,2,1,1,2,0.4775976832647
33,3,1,3,2,0,2,1,0.471087884703722
33,3,1,3,2,0,2,2,0.467766496798552
33,3,1,4,2,1,3,1,0.482120573716621
33,3,1,4,2,1,3,2,0.48085744315968
33,3,2,1,1,2,1,1,0.498336523738594
33,3,2,1,1,2,1,2,0.495356213731683
33,3,2,3,1,0,1,1,0.472819554235758
33,3,2,3,1,0,1,2,0.470157968468112
33,3,2,4,1,1,2,1,0.483263849701794
33,3,2,4,1,1,2,2,0.481277474924607
33,3,3,1,0,2,2,1,0.49773690545218
33,3,3,1,0,2,2,2,0.496934491076643
33,3,3,2,0,1,1,1,0.483502069869479
33,3,3,2,0,1,1,2,0.480084945456181
33,3,3,4,0,1,1,1,0.486020668618875
33,3,3,4,0,1,1,2,0.482819067737339
33,3,4,1,1,2,3,1,0.498129452450704
33,3,4,1,1,2,3,2,0.494257593996757
33,3,4,2,1,1,2,1,0.483718852190275
33,3,4,2,1,1,2,2,0.480537188355642
33,3,4,3,1,0,1,1,0.472953919996883
33,3,4,3,1,0,1,2,0.469407506152954
33,4,1,2,3,2,1,1,0.481833331344993
33,4,1,2,3,2,1,2,0.481980722618957
33,4,1,3,3,1,2,1,0.469364745755389
33,4,1,3,3,1,2,2,0.46755239252088
33,4,1,4,3,0,3,1,0.477706291792374
33,4,1,4,3,0,3,2,0.476454080892753
33,4,2,1,2,3,1,1,0.502007138199623
33,4,2,1,2,3,1,2,0.494418904204584
33,4,2,3,2,1,1,1,0.469974496712812
33,4,2,3,2,1,1,2,0.468903010080987
33,4,2,4,2,0,2,1,0.478739197993329
33,4,2,4,2,0,2,2,0.477084656328551
33,4,3,1,1,3,2,1,0.50399348845566
33,4,3,1,1,3,2,2,0.497469470248273
33,4,3,2,1,2,1,1,0.48495184612998
33,4,3,2,1,2,1,2,0.483894526511143
33,4,3,4,1,0,1,1,0.479822365483866
33,4,3,4,1,0,1,2,0.477321292670954
33,4,4,1,0,3,3,1,0.504964033147403
33,4,4,1,0,3,3,2,0.495936732588948
33,4,4,2,0,2,2,1,0.484669888896322
33,4,4,2,0,2,2,2,0.485655781991302
33,4,4,3,0,1,1,1,0.470212682585699
33,4,4,3,0,1,1,2,0.468005567775791
34,1,1,2,0,1,1,1,0.463035779135716
34,1,1,2,0,1,1,2,0.459325808547142
34,1,1,3,0,2,2,1,0.478393942473582
34,1,1,3,0,2,2,2,0.47694642094044
34,1,1,4,0,3,3,1,0.508366652892946
34,1,1,4,0,3,3,2,0.511748644952162
34,1,2,3,1,2,1,1,0.47606767933438
34,1,2,3,1,2,1,2,0.473090651594596
34,1,2,4,1,3,2,1,0.505999589105547
34,1,2,4,1,3,2,2,0.509569876156426
34,1,3,2,2,1,1,1,0.461885904143176
34,1,3,4,2,3,1,1,0.507529483031766
34,1,3,4,2,3,1,2,0.511703953957427
34,1,4,2,3,1,2,1,0.460160096884988
34,1,4,3,3,2,1,1,0.475583909391929
34,1,4,3,3,2,1,2,0.474907841443334
34,2,1,2,1,0,1,1,0.465476814929018
34,2,1,2,1,0,1,2,0.459047517595798
34,2,1,3,1,1,2,1,0.471986107472854
34,2,1,3,1,1,2,2,0.468773147316124
34,2,1,4,1,2,3,1,0.506532200826394
34,2,1,4,1,2,3,2,0.507886474197387
34,2,2,1,0,1,1,1,0.471183980032007
34,2,2,1,0,1,1,2,0.464653944286683
34,2,2,3,0,1,1,1,0.472181409093498
34,2,2,3,0,1,1,2,0.467539523187003
34,2,2,4,0,2,2,1,0.506180994017833
34,2,2,4,0,2,2,2,0.508232662048223
34,2,3,1,1,1,2,1,0.473444830558882
34,2,3,1,1,1,2,2,0.466052548059833
34,2,3,2,1,0,1,1,0.466709268728545
34,2,3,2,1,0,1,2,0.459759670162925
34,2,3,4,1,2,1,1,0.506822518312549
34,2,3,4,1,2,1,2,0.508910085592256
34,2,4,1,2,1,3,1,0.472455114968585
34,2,4,1,2,1,3,2,0.465454834693036
34,2,4,2,2,0,2,1,0.465699956402755
34,2,4,2,2,0,2,2,0.459321410261392
34,2,4,3,2,1,1,1,0.47126299151486
34,2,4,3,2,1,1,2,0.469378267028455
34,3,1,2,2,1,1,1,0.477304990309743
34,3,1,2,2,1,1,2,0.472447100868605
34,3,1,3,2,0,2,1,0.465709360190214
34,3,1,3,2,0,2,2,0.459306557764464
34,3,1,4,2,1,3,1,0.484953089944063
34,3,1,4,2,1,3,2,0.48663918341806
34,3,2,1,1,2,1,1,0.493493569994944
34,3,2,1,1,2,1,2,0.485430609850226
34,3,2,3,1,0,1,1,0.465278362638238
34,3,2,3,1,0,1,2,0.45884763644082
34,3,2,4,1,1,2,1,0.484213660717394
34,3,2,4,1,1,2,2,0.486531816813854
34,3,3,1,0,2,2,1,0.4950797722378
34,3,3,1,0,2,2,2,0.489273232545195
34,3,3,2,0,1,1,1,0.479904831828835
34,3,3,2,0,1,1,2,0.475157688069215
34,3,3,4,0,1,1,1,0.489027641847864
34,3,3,4,0,1,1,2,0.489426759190415
34,3,4,1,1,2,3,1,0.49498871229527
34,3,4,1,1,2,3,2,0.488878559056653
34,3,4,2,1,1,2,1,0.480376930004013
34,3,4,2,1,1,2,2,0.475388352930489
34,3,4,3,1,0,1,1,0.467782134056878
34,3,4,3,1,0,1,2,0.462635489927969
34,4,1,2,3,2,1,1,0.482877401269969
34,4,1,2,3,2,1,2,0.476361898191602
34,4,1,3,3,1,2,1,0.466794135912978
34,4,1,3,3,1,2,2,0.462545116576367
34,4,1,4,3,0,3,1,0.477191544156607
34,4,1,4,3,0,3,2,0.479615148422196
34,4,2,1,2,3,1,1,0.495136581728256
34,4,2,1,2,3,1,2,0.490653305665205
34,4,2,3,2,1,1,1,0.466710818680551
34,4,2,3,2,1,1,2,0.461515355296826
34,4,2,4,2,0,2,1,0.477432172784154
34,4,2,4,2,0,2,2,0.477499905839588
34,4,3,1,1,3,2,1,0.498131041985079
34,4,3,1,1,3,2,2,0.495303240802038
34,4,3,2,1,2,1,1,0.484979792649687
34,4,3,2,1,2,1,2,0.479454910439986
34,4,3,4,1,0,1,1,0.480838259689177
34,4,3,4,1,0,1,2,0.481739693156373
34,4,4,1,0,3,3,1,0.498219290357597
34,4,4,1,0,3,3,2,0.4945873320348
34,4,4,2,0,2,2,1,0.484261846337677
34,4,4,2,0,2,2,2,0.47943520658935
34,4,4,3,0,1,1,1,0.470402700353601
34,4,4,3,0,1,1,2,0.465442520704963
35,1,1,2,0,1,1,1,0.467445972258294
35,1,1,3,0,2,2,1,0.484151966706273
35,1,1,3,0,2,2,2,0.476033746935489
35,1,1,4,0,3,3,1,0.505479877227097
35,1,1,4,0,3,3,2,0.517079535933911
35,1,2,1,1,0,1,1,0.465451697090864
35,1,2,3,1,2,1,1,0.483960024500923
35,1,2,3,1,2,1,2,0.474488461362779
35,1,2,4,1,3,2,1,0.50323395181941
35,1,2,4,1,3,2,2,0.515995202693761
35,1,3,1,2,0,2,1,0.463792956437016
35,1,3,2,2,1,1,1,0.463070890748866
35,1,3,4,2,3,1,1,0.497443369714087
35,1,3,4,2,3,1,2,0.516301628021188
35,1,4,1,3,0,3,1,0.463059870545156
35,1,4,2,3,1,2,1,0.463151220391434
35,1,4,3,3,2,1,1,0.477977181478703
35,1,4,3,3,2,1,2,0.470367187409282
35,2,1,2,1,0,1,1,0.478591361484405
35,2,1,2,1,0,1,2,0.469815438257344
35,2,1,3,1,1,2,1,0.478369287658033
35,2,1,3,1,1,2,2,0.471229652070908
35,2,1,4,1,2,3,1,0.502947230333056
35,2,1,4,1,2,3,2,0.504126934299501
35,2,2,1,0,1,1,1,0.484598222935927
35,2,2,1,0,1,1,2,0.488106998963151
35,2,2,3,0,1,1,1,0.477355151805657
35,2,2,3,0,1,1,2,0.471190756354062
35,2,2,4,0,2,2,1,0.503719361261684
35,2,2,4,0,2,2,2,0.501059929766242
35,2,3,1,1,1,2,1,0.484972096310727
35,2,3,1,1,1,2,2,0.482746314721141
35,2,3,2,1,0,1,1,0.478159330803192
35,2,3,2,1,0,1,2,0.466818586988664
35,2,3,4,1,2,1,1,0.502965995375482
35,2,3,4,1,2,1,2,0.504662752538357
35,2,4,1,2,1,3,1,0.483743674532302
35,2,4,1,2,1,3,2,0.48222761198055
35,2,4,2,2,0,2,1,0.476220841248551
35,2,4,2,2,0,2,2,0.466487216572772
35,2,4,3,2,1,1,1,0.475000678866192
35,2,4,3,2,1,1,2,0.468742108126029
35,3,1,2,2,1,1,1,0.480156852709782
35,3,1,2,2,1,1,2,0.47325863120211
35,3,1,3,2,0,2,1,0.47996288589986
35,3,1,4,2,1,3,1,0.488003340570843
35,3,1,4,2,1,3,2,0.462233155938473
35,3,2,1,1,2,1,1,0.50157889966566
35,3,2,1,1,2,1,2,0.51044057620633
35,3,2,3,1,0,1,1,0.479572150861011
35,3,2,3,1,0,1,2,0.46322286727512
35,3,2,4,1,1,2,1,0.485152238854181
35,3,2,4,1,1,2,2,0.470610324310305
35,3,3,1,0,2,2,1,0.504821134626875
35,3,3,1,0,2,2,2,0.509776271778333
35,3,3,2,0,1,1,1,0.486877213272283
35,3,3,2,0,1,1,2,0.481991893322552
35,3,3,4,0,1,1,1,0.482931074406412
35,3,3,4,0,1,1,2,0.47178403173491
35,3,4,1,1,2,3,1,0.502898138798601
35,3,4,1,1,2,3,2,0.514271615502125
35,3,4,2,1,1,2,1,0.483241717755601
35,3,4,2,1,1,2,2,0.479791852065103
35,3,4,3,1,0,1,1,0.479264116628975
35,3,4,3,1,0,1,2,0.462588696998583
35,4,1,2,3,2,1,1,0.48374212132878
35,4,1,2,3,2,1,2,0.48806876374487
35,4,1,3,3,1,2,1,0.475182386759582
35,4,1,3,3,1,2,2,0.465548658010061
35,4,1,4,3,0,3,1,0.480368053619367
35,4,1,4,3,0,3,2,0.463858570902859
35,4,2,1,2,3,1,1,0.506052717756549
35,4,2,1,2,3,1,2,0.508088275151312
35,4,2,3,2,1,1,1,0.474615602826657
35,4,2,3,2,1,1,2,0.46077390965645
35,4,2,4,2,0,2,1,0.483143444694026
35,4,3,1,1,3,2,1,0.50436674668326
35,4,3,1,1,3,2,2,0.517633713597926
35,4,3,2,1,2,1,1,0.479588021033181
35,4,3,2,1,2,1,2,0.485686900191605
35,4,3,4,1,0,1,1,0.482543599738647
35,4,4,1,0,3,3,1,0.506376667913345
35,4,4,1,0,3,3,2,0.510087093073442
35,4,4,2,0,2,2,1,0.48253178688147
